Year,Month,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Region
2022,May,4.424423963,2.905069124,3.564976958,4.102304147,29.30897293,33.31887282,26.20812013,7.309899889,31.58001483,East
2022,May,5.922580645,3.932258065,4.658064517,5.125806452,28.7983871,32.98064517,25.94032258,4.596774194,25.26290323,Islands
2022,May,7.901935484,4.592903226,5.856129032,7.015483871,28.56774194,33.12903226,25.17903226,7.138709677,33.6,North
2022,May,8.116129032,5.254838709,6.567741936,7.348387097,28.74516129,33.03870968,25.45483871,6.829032258,33.09354839,North-East
2022,May,2.751612903,1.853763441,2.212903226,2.423655914,29.49677419,31.54516129,27.20967742,10.93225806,36.33225806,South-East
2022,May,7.326881721,3.993548387,5.141935484,5.870967742,29.42258065,32.09677419,26.92903226,9.987096774,41.00322581,South-West
2022,May,6.857204301,3.513978495,4.471827957,5.376989247,28.93010753,32.73225807,25.96666667,8.217350928,32.39047939,West
2022,June,6.509173103,4.448619271,5.484215979,5.967110827,27.73025641,31.25307693,24.8848718,6.356896552,35.575,Central
2022,June,6.176666667,3.58,4.576666667,5.83,28.63333333,32.48666667,25.60333333,6.1,30.58333333,Central Business District and Surrounding
2022,June,8.426732348,5.774564861,7.293152709,7.910821019,28.05584541,31.44222222,25.17444444,6.267149758,31.44333333,East
2022,June,8.079999999,4.733333334,5.906666667,7.653333332,27.53333334,31.30666667,24.89,4.15,25.26833334,Islands
2022,June,7.468,5.404666667,6.588666667,6.973333333,27.31,31.41333333,24.31666667,6.26,32.37666667,North
2022,June,5.49,4.123333334,4.746666666,4.983333333,27.49,31.37333333,24.7,5.956666667,34.12666667,North-East
2022,June,4.664444444,2.917777778,3.566666667,4.411111111,28.62333333,30.43666667,26.24,10.57,35.97333333,South-East
2022,June,8.872030651,5.268735632,6.752030651,7.377011494,28.22333333,30.32,25.36,9.54,40.54666667,South-West
2022,June,7.707478927,5.109015873,6.265,6.931761905,27.60722222,30.93611111,24.63666667,7.100325671,29.97166667,West
2022,July,3.056129032,2.097252091,2.367144564,2.619673437,28.44032259,31.87741936,26.00806452,7.082258064,31.9983871,Central
2022,July,3.072580646,1.848387097,2.438709678,2.632258065,29.43225806,33.48064516,26.77419355,6.332258065,26.61612903,Central Business District and Surrounding
2022,July,4.371428571,3.040552995,3.556682028,3.858986175,28.71505376,32.06129032,25.96666667,8.219354838,33.30860215,East
2022,July,3.919354839,2.780645162,3.216129033,3.451612903,28.18387097,32.06451613,25.62419354,4.614516129,26.08387097,Islands
2022,July,4.747741935,3.500645161,4.196774194,4.389677419,28.14193548,32.28387097,25.07419355,6.738709677,32.58387097,North
2022,July,4.196774194,2.816129033,3.283870968,3.529032258,28.32580645,32.33870968,25.28709677,8.090322581,35.48064516,North-East
2022,July,3.819354838,2.567741935,3.098924731,3.266666667,29.17419355,30.89354839,27.09677419,12.51290323,34.18387097,South-East
2022,July,2.217204301,1.612903226,1.855913979,2.083870968,28.98709677,31.41290323,27.14193548,9.906451613,35.25806452,South-West
2022,July,3.889892473,2.825591398,3.353763441,3.587096774,28.39301075,31.75483871,25.85322581,7.941146953,31.63763441,West
2022,August,4.890322581,3.186379928,3.736917563,4.453046595,27.80645161,31.21290323,25.22580645,6.738709677,32.32419355,Central
2022,August,4.906451613,3.341935484,3.987096774,4.45483871,28.7,32.79032258,25.97419355,6.216129032,30.73870968,Central Business District and Surrounding
2022,August,5.189861751,3.215668203,3.924423963,4.35483871,28.20860215,31.5483871,25.72043011,7.692473118,33.74086022,East
2022,August,6.232258065,4.274193548,4.996774194,5.503225807,27.60645162,31.44354839,25.03548387,4.429032258,25.62419355,Islands
2022,August,10.32451613,6.514193548,8.408387097,9.277419356,27.40645161,31.35322581,24.36129033,6.4,32.91612903,North
2022,August,7.677419355,5.183870968,6.254838709,6.848387097,27.74516129,31.53225806,24.90322581,7.177419355,35.05483871,North-East
2022,August,4.156738351,2.464516129,2.901965146,3.233147942,28.64193548,30.27419355,26.55806452,11.91935484,38.61612903,South-East
2022,August,4.634408602,2.950537635,3.393548387,4.03655914,28.34516129,30.65806452,25.98387097,9.553571429,37.88387097,South-West
2022,August,9.272243727,5.563340502,7.013075269,8.232645161,27.68290323,30.95555556,24.93591398,7.548297492,32.29915771,West
2022,September,7.48299833,4.059821201,5.061149425,6.312158365,27.70563218,30.97770115,25.02827586,6.196954023,31.5195977,Central
2022,September,5.717931035,2.920402299,3.667873563,4.521551724,,,,6.313793103,,Central Business District and Surrounding
2022,September,5.031428571,2.710476191,3.561904762,4.273333333,28.08,31.39111111,25.43333333,6.941111111,29.63333333,East
2022,September,5.750114943,2.803968254,3.606349206,5.043492064,27.41833333,31.10666667,24.97833334,4.288333334,25.30333333,Islands
2022,September,9.021333334,4.965333333,6.253333334,7.492666667,27.27333333,31.14333333,24.35666667,6.436666667,33.10333333,North
2022,September,7.783333333,4.313333334,5.336666667,6.506666667,27.48666667,31.23,24.52,6.56,,North-East
2022,September,4.562222222,2.564444444,3.1,3.737777778,28.45,29.97666667,26.33333333,11.65666667,35.18,South-East
2022,September,8.077777778,3.477777778,4.784444445,6.526666667,28.16,30.20666667,25.95666667,9.232,34.59230769,South-West
2022,September,9.653145299,4.565487179,6.190700855,7.82974359,27.56120689,30.72689655,24.87850575,7.396455939,31.87724138,West
2022,October,13.47538351,7.698567902,10.17064437,12.12004991,27.29916574,31.4294772,24.23031146,5.65601737,29.91846496,Central
2022,October,13.39032258,7.2,9.645161289,11.37741936,,,,6.325806452,,Central Business District and Surrounding
2022,October,10.44394339,6.38202765,8.071411503,9.973101212,27.65698925,31.82473119,24.67849463,5.384151526,29.22580645,East
2022,October,11.5703533,5.889964158,8.370609319,10.44623656,27.10126066,30.41620319,24.2091954,7.906451613,33.06688914,Islands
2022,October,12.74580645,6.983870968,10.04967742,12.30451613,27.00967742,31.2483871,24.07903226,7.619354839,32.4483871,North
2022,October,12.92258065,7.441935484,9.790322579,12.2967742,27.16451613,31.24516129,24.26451613,6.061290323,,North-East
2022,October,9.788172044,5.223655914,6.886021505,8.430107526,28.00645161,30.42903226,25.48709677,8.667741935,33.01290323,South-East
2022,October,18.8344086,9.692473119,13.65806451,16.50752688,27.65483871,30.32258065,24.76774194,17.85384615,46.50714286,South-West
2022,October,14.56782665,7.451085493,10.41955632,13.25803557,27.23016129,31.03410394,24.27786738,7.362078852,31.42698925,West
2022,November,10.17037037,6.513333334,8.236296296,9.183703704,27.09,31.45,24.04833334,5.503333334,33.39,Central
2022,November,7.52,4.601666667,6.121666666,6.836666666,,,,6.356666667,,Central Business District and Surrounding
2022,November,11.94619048,6.842380952,9.220476191,10.98428572,27.48666667,31.66666666,24.48888889,5.959578544,32.99833334,East
2022,November,7.940683762,4.904102564,6.232136752,7.183589743,27.36670224,30.73911288,24.66891541,7.167605364,32.5723519,Islands
2022,November,14.438,8.774,12.51733333,14.488,26.88333333,31.33833334,23.795,7.393333333,37.38333333,North
2022,November,14.20833334,8.558333334,12.00166667,13.94166667,27.01333333,31.25,24.05333333,5.853333333,36.55333333,North-East
2022,November,9.854444446,5.616666667,7.643333333,9.161111111,27.88666667,30.51333333,25.25666667,7.796666667,36.43,South-East
2022,November,7.404444445,4.464444444,5.655555555,6.571111111,27.55,30.35333333,24.89333333,17.23333333,50.90666667,South-West
2022,November,12.09708812,7.085777778,9.759460318,11.38,27.07222222,30.96388889,24.12333333,7.151111112,33.06722222,West
2022,December,7.623661681,5.548859844,6.85557564,7.507355395,26.3467742,30.42741935,24.15967742,5.898387097,29.3967742,Central
2022,December,6.864516129,4.274193548,5.032258065,5.916129032,,,,8.029032258,,Central Business District and Surrounding
2022,December,7.035483871,4.454838709,5.299078341,6.03640553,26.78172043,30.56129032,24.59462365,8.305376344,30.94408602,East
2022,December,7.851431364,4.780568356,5.910394265,6.697414235,26.826501,30.4404949,24.67196719,8.014984837,29.67094706,Islands
2022,December,7.013503893,4.287741935,5.365628476,6.269098999,26.29354839,30.35322581,23.91935484,9.203225806,32.80645161,North
2022,December,10.16129032,5.741935484,7.419354839,8.954838711,26.48064516,30.26129032,24.17419355,8.487096774,32.5516129,North-East
2022,December,5.903799283,3.634265233,4.576845878,5.111971326,27.39354839,29.89677419,25.41612903,8.783870968,34.42580645,South-East
2022,December,10.17849463,6.438709677,7.823655914,8.855913979,26.95483871,30.11290323,24.77741935,17.68064516,47.16129032,South-West
2022,December,7.07635415,4.437811325,5.280185656,6.024541289,26.48604071,30.47054531,24.15122888,7.291820277,29.19902074,West
2023,January,5.837359333,2.383288174,3.061165778,4.07460236,26.41295885,30.14410456,24.37213571,6.418743048,32.88704116,Central
2023,January,6.970967742,2.770967742,3.829032259,5.077419355,,,,8.822580645,,Central Business District and Surrounding
2023,January,8.219815668,3.155760369,3.917511521,5.129493088,26.66021505,30.28064516,24.6172043,9.191397848,33.9688172,East
2023,January,7.901226054,3.414113301,4.425216201,5.525336617,26.62252873,29.89666667,24.63482759,8.618773947,30.21478927,Islands
2023,January,6.758718279,3.014500358,3.708753166,4.405812186,26.30215054,30.1733871,23.96091398,10.29677419,36.70322581,North
2023,January,6.5,2.567741936,3.251612904,4.058064517,26.50967742,30.21935484,24.46774194,9.503225806,35.71935484,North-East
2023,January,7.438487208,2.728341014,3.705990784,4.81827957,27.11071429,29.56428571,25.425,9.160714286,35.29642857,South-East
2023,January,6.961290323,3.012903226,3.870967742,4.690322581,26.80645161,29.64516129,25.0516129,18.66774194,46.58064516,South-West
2023,January,7.411318838,2.865407243,3.607846372,4.658446687,26.35296997,30.10573971,24.21359288,7.813328143,31.31317019,West
2023,February,11.1234127,4.866666667,6.038095238,7.475396826,26.50178572,31.02857143,24.05714286,7.2625,33.28392858,Central
2023,February,16.51428572,7.535714286,9.4,11.35,,,,9.767857143,,Central Business District and Surrounding
2023,February,12.07755102,4.144897959,5.245408163,6.730102041,27.01309524,31.15952381,24.54047619,11.37619048,35.91428571,East
2023,February,10.41125541,4.382619048,5.659761905,6.881428571,26.85976191,30.81285714,24.47547619,9.1481203,31.00809524,Islands
2023,February,11.76214286,4.982857143,6.629285714,8.308571429,26.56607143,31.08214286,23.97857143,11.66428571,38.57857143,North
2023,February,10.38214286,3.267857143,4.246428572,5.878571429,26.80357143,31.10357143,24.17142857,12.41071429,36.76071429,North-East
2023,February,14.00714286,5.180952381,6.354761905,8.066666667,27.34642857,30.33571429,25.22142857,11.17857143,40.325,South-East
2023,February,13.97857143,6.466666666,8.476190476,10.04523809,26.93571429,30.825,24.68214286,17.70714286,50.64285714,South-West
2023,February,11.67380952,5.27,6.647619048,8.194285714,26.62239859,31.24223986,24.05447531,8.081258378,31.38357584,West
2023,March,10.17114055,4.731739631,6.29265553,7.721745392,26.51451613,30.71451613,24.06129033,6.946774194,34.84032258,Central
2023,March,8.212903226,3.454838709,4.870967742,6.483870968,,,,8.387096774,,Central Business District and Surrounding
2023,March,9.101075268,3.517101895,4.767844342,6.402201741,27.0516129,31.07096774,24.50215054,11.21182796,36.42150538,East
2023,March,9.667741938,3.735483871,5.480645162,7.038709678,26.78709678,30.87096775,24.21612903,5.519354839,26.43225807,Islands
2023,March,11.09719689,5.022002225,6.730989989,7.926095662,26.5467742,30.97258065,23.92741935,11.36451613,38.22258065,North
2023,March,9.925806452,3.761290323,5.435483871,7.135483871,26.65483871,31.07419355,24.14516129,11.8483871,37.56774194,North-East
2023,March,7.980645161,3.335483871,4.475268817,6.047311828,27.36129032,30.08064516,25.3516129,10.52580645,37.57419355,South-East
2023,March,9.516129031,4.432258065,6.339784946,7.868817204,27.07741935,30.65483871,24.82580645,16.56774194,46.42258065,South-West
2023,March,10.27959498,4.441427175,5.953915934,7.824593027,26.66948285,30.99789555,24.21499488,8.288207107,31.72943804,West
2023,April,5.69,4.275833334,4.883333333,5.303333333,28.34666667,32.98166667,25.375,5.278333334,32.15833334,Central
2023,April,5.64,4.373333334,4.906666667,5.21,,,,5.006666667,,Central Business District and Surrounding
2023,April,5.557333333,3.902666667,4.738666667,5.033333333,28.62333333,33.01777778,25.74444445,6.941111111,31.27,East
2023,April,5.701666666,3.835,4.75,5.293333334,28.07333333,32.515,25.31166666,3.861666667,24.69666667,Islands
2023,April,7.336,5.094666666,6.450666667,7.077333333,27.92333334,32.97833334,24.75666667,6.543333333,34.59,North
2023,April,6.748333334,4.638333333,5.585,6.295,28.04333333,32.70333333,25.07,5.926666667,35.55333333,North-East
2023,April,4.530191571,3.290344828,3.690191571,4.103524904,28.85,30.88333333,26.59666667,8.35,34.12333333,South-East
2023,April,6.062222222,4.375555556,5.244444444,5.544444445,28.70333333,31.68,25.97666667,14.03333333,42.66,South-West
2023,April,7.927435897,5.664818745,6.851688771,7.413174182,28.11133333,32.36,25.18733333,6.855692308,29.77457143,West
2023,May,4.303629032,3.244758065,3.690725806,3.889112903,29.18387097,33.03548387,26.19032258,6.891935484,32.03709678,Central
2023,May,3.8,2.964516129,3.322580645,3.419354839,,,,6.167741935,,Central Business District and Surrounding
2023,May,4.327956989,3.022580645,3.651612903,3.791397849,29.56021505,33.3483871,26.59569893,8.421505377,33.57526882,East
2023,May,4.041935484,2.824193549,3.525806452,3.835483871,28.96129033,33.05645162,26.0483871,4.740322581,25.68225807,Islands
2023,May,3.372258064,2.796774194,3.086451613,3.220645161,28.98064516,33.42741936,25.67903226,7.380645161,35.46774194,North
2023,May,2.583870968,2.2,2.425806451,2.487096774,29.18064516,33.30322581,25.91290323,7.735483871,35.06129032,North-East
2023,May,3.360215054,2.521505376,2.861290322,3.106451613,29.76774194,31.6,27.50322581,12.48387097,34.0516129,South-East
2023,May,3.941935484,2.944086022,3.438709677,3.541935484,29.53548387,32.10967742,26.98064516,13.40967742,44.39032258,South-West
2023,May,5.575483871,3.844731183,4.715053764,5.104301075,29.09784946,32.90215054,26.01129032,7.454637098,32.18622312,West
2023,June,8.65422619,5.11,6.568703704,7.378425926,28.64076923,32.08769231,25.86089744,6.68,30.67653846,Central
2023,June,6.48,3.87,4.79,5.536666667,,,,5.76,,Central Business District and Surrounding
2023,June,7.857246377,5.057575757,6.175454546,7.226565657,29.048659,32.38444444,26.00444444,8.481111111,34.00111111,East
2023,June,6.123333333,3.53,4.503333334,5.426666667,28.425,32.40166667,25.46833333,4.266666667,25.20666667,Islands
2023,June,4.969333333,3.162,3.721333333,4.298666666,28.47,32.505,25.19,6.586666667,31.54333333,North
2023,June,7.676666667,4.666666667,5.586666666,6.853333334,28.58333333,32.37333333,25.49,7.333333333,33.82,North-East
2023,June,4.233333333,2.771111111,3.253333333,3.535555555,29.49333333,31.13333333,27.13666667,11.97333333,34.04666667,South-East
2023,June,7.124444445,4.188888889,5.177777778,5.788888889,29.27333333,31.61666667,26.52666667,13.83333333,42.62666667,South-West
2023,June,8.553555556,5.038,6.239777778,7.006444444,28.66166667,32.01222222,25.54166667,7.443333333,31.23666667,West
2023,July,7.129892474,3.998195526,4.917241379,5.408799901,28.26935484,31.51290323,25.85645161,7.251612903,31.56290323,Central
2023,July,7.529032258,3.593548387,4.54516129,5.291935484,,,,6.429032258,,Central Business District and Surrounding
2023,July,5.389247312,3.176344086,3.958064516,4.331182796,28.70107527,31.81290323,26.26451613,9.417204302,33.99784946,East
2023,July,7.877419353,4.567741936,5.55483871,6.583870966,28.17903226,31.85322581,25.73064516,4.746774194,25.84516129,Islands
2023,July,5.245591398,2.756418243,3.447141268,3.996195773,28.25483871,31.90806452,25.51451613,6.887096774,31.62258065,North
2023,July,3.680645161,1.993548387,2.587096775,2.861290323,28.38387097,31.86451613,25.68064516,8.670967742,33.56451613,North-East
2023,July,5.627956989,2.825806452,3.492473118,4.062365591,29.16774194,30.79032258,27.16451613,13.80645161,37.13548387,South-East
2023,July,11.08824885,5.378990902,7.165343259,8.533829611,28.80689655,31.22413793,26.51034483,14.57586207,45.17931034,South-West
2023,July,10.10620072,5.334352501,6.680691912,7.73143525,28.29497519,31.47806038,25.67406948,7.904052936,30.49484269,West
2023,August,3.734677419,2.34516129,2.779032258,3.186290323,28.38548387,31.77419355,26.06129032,7.751612904,33.55322581,Central
2023,August,3.14516129,1.741935484,2.112903226,2.429032258,,,,5.922580645,,Central Business District and Surrounding
2023,August,3.434408602,1.927956989,2.352688172,2.830107527,28.75483871,32.14193548,26.31935484,10.06989247,36.93118279,East
2023,August,5.590322581,3.620967742,4.398387097,4.922580645,28.20967742,32.20806452,25.6967742,4.929032258,26.76451613,Islands
2023,August,2.920737327,2.147059347,2.530175489,2.698077428,28.20322581,32.24032258,25.19354839,6.838709677,33.20322581,North
2023,August,5.580645162,3.370967742,4.241935484,4.932258065,28.44516129,32.41290323,25.60645161,8.816129032,36.19354839,North-East
2023,August,4.516129032,2.391397849,3.131182796,3.903225807,29.12258065,30.72903226,27.01612903,13.93225806,38.19032258,South-East
2023,August,2.701075269,1.632258065,2.079569892,2.359139785,28.96451613,31.4516129,27.06451613,15.97419355,46.61935484,South-West
2023,August,4.721651712,2.882454579,3.575672723,4.081565196,28.39081321,31.64020274,25.87795567,8.298924731,32.12991551,West
2023,September,6.24,3.701481481,4.691851852,5.36,28.43666667,32.25833334,25.94166667,8.025,32.385,Central
2023,September,5.523333334,3.453333333,4.07,4.75,,,,5.563333333,,Central Business District and Surrounding
2023,September,5.298888889,3.605555556,4.54,4.965555556,28.76111111,32.42555556,26.20777778,10.17888889,36.75111111,East
2023,September,4.998333334,3.193333334,3.981666667,4.515,28.335,32.585,25.79666667,4.988333333,24.925,Islands
2023,September,4.765,2.26372549,2.71572549,3.184039216,28.42666667,32.68333334,25.37333333,7.626666667,33.45333333,North
2023,September,5.91,3.933333334,4.783333333,5.276666667,28.58666667,32.55333333,25.74,9.24,36.78666667,North-East
2023,September,4.887777778,3.501111111,4.192222222,4.498888889,29.12,30.86666667,27.03,13.71666667,37.11333333,South-East
2023,September,5.048888889,3.266666667,4.042222222,4.493333334,28.99666667,31.61,26.91666667,16.98666667,46.56333333,South-West
2023,September,6.397310345,3.248298851,4.238482759,5.038659004,28.55333333,32.03166666,26.08,8.681666667,31.03666667,West
